asrt	researchStatementLabel	assertType	objectURI	valueURI	label	homepage	source	dateAnnotated	whoAnnotated	evidence	evidenceVal	evidenceRole	object	precip	numericVal	evidenceVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/110	nefazodone_increases_auc_alprazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01149	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00404	nefazodone increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_alprazolam.html	DIKB	"11/13/2007 08:46:01
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/138	1.987	support	ALPRAZOLAM	NEFAZODONE	2.0	1.987	high	http://www.ncbi.nlm.nih.gov/pubmed/8748428	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: read description below

population: 48 male volunteers

ages: mean(std dev): 26(6.7)

Day 7 Alprazolam AUC_i/AUC (0-inf): 1.987
Day 7 4-OH-Alprazolam AUC_i/AUC (0-inf): .71 

Description:
This study was conducted to determine the potential for an interaction between nefazodone, a new antidepressant, and alprazolam after single- and multiple-dose administration in a randomized, double-blind, parallel-group, placebo-controlled study in 48 healthy male volunteers. A group of 12 subjects received either placebo twice daily, 1 mg of alprazolam twice daily, 200 mg of nefazodone twice daily, or the combination of 1 mg of alprazolam and 200 mg of nefazodone twice daily for 7 days. Serial blood samples were collected after dosing on day 1 and day 7 and before the morning dose on days 4, 5, and 6 for the determination of alprazolam and its metabolites alpha-hydroxyalprazolam (AOH) and 4-hydroxyalprazolam (4OH) and nefazodone and its metabolites hydroxynefazodone (HO-nefazodone), m-chlorophenylpiperazine (mCPP), and a triazole dione metabolite (dione) by validated high-performance liquid chromatography methods. Steady-state levels in plasma were reached by day 4 for alprazolam, 4OH, nefazodone, HO-nefazodone, mCPP, and dione. Noncompartmental pharmacokinetic analysis showed that at steady state, alprazolam Cmax and AUCtau values significantly increased approximately twofold and 4OH Cmax and AUCtau values significantly decreased by 40 and 26%, respectively, when nefazodone was coadministered with alprazolam. There was no effect of alprazolam on the single-dose or steady-state pharmacokinetics of nefazodone, HO-nefazodone, or dione after the coadministration of alprazolam and nefazodone.
"	0.001	0.2	48
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/110	nefazodone_increases_auc_alprazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01149	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00404	nefazodone increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_alprazolam.html	DIKB	"11/13/2007 08:58:59
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/139	1.47	support	ALPRAZOLAM	NEFAZODONE	2.0	1.47	high	http://www.ncbi.nlm.nih.gov/pubmed/14709940	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
Route of administration: oral

study duration: open label cross-over study involving three other antidepressants with at least a 7 day washout period between study arms. In the nefazodone arm, participants received 200mg bid for 3 days then 400mg bid for 5 days.  Participants received 2mg of alprazolam on day 1 and the last day of nefazodone treatment.

population: 16 male
ages: 24-40

AUC_i/AUC (0-inf): 1.47 

"	0.002	0.4	16
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/116	itraconazole_increases_auc_3alpha-hydroxypravastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167		itraconazole increases the AUC of 3alpha-hydroxypravastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_3alpha-hydroxypravastatin.html	DIKB	"10/16/2007 09:11:34
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/148	1.941	support	3ALPHA-HYDROXYPRAVASTATIN	ITRACONAZOLE	1.941	1.941	medium	http://www.ncbi.nlm.nih.gov/pubmed/11061579	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 13 days

population: 18 participants; 5 male, 5 female

ages:18-45

dose: 40mg of pravastatin on day one, three days no drug, days 6-10 participants were given 200mg itraconazole 1xday for 5 days, on day 10 a portion of the participants were given a single dose of 40 mg pravastatin. PK parameters were measured followed for another three days

(mean AUC_i)/(mean AUC) = 137.9/267.7 (AUC is 0-infinity)


description:
Table 3 shows PK results for pravastatin and 3alpha-hydroxypravastatin

Quote:
&quot;In this single-site, randomized, three-way crossover, open-labeled study, healthy subjects (n = 18) received single doses of cerivastatin 0.8 mg, atorvastatin 20 mg, or pravastatin 40 mg without and with itraconazole 200 mg. Pharmacokinetic parameters [AUC(0-infinity), AUC(0-tn), peak concentration (Cmax), time to reach Cmax (tmax), and half-life (t1/2)] were determined for parent statins and major metabolites. RESULTS: Concomitant cerivastatin/itraconazole treatment produced small elevations in the cerivastatin AUC(0-infinity), Cmax, and t1/2 (27%, 25%, and 19%, respectively; P &lt; .05 versus cerivastatin alone). Itraconazole coadministration produced similar changes in pravastatin pharmacokinetics [AUC elevated 51% (P &lt; .05 versus pravastatin alone), 24% (Cmax), and 23% (t1/2), respectively]. However, itraconazole dramatically increased atorvastatin AUC (150%), Cmax (38%), and t1/2 (30%) (P &lt; .05).&quot;"	0.04	0.2	18
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/129	fluconazole_increases_auc_triazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00196	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897	fluconazole increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_increases_auc_triazolam.html	DIKB	"10/30/2007 06:43:43
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/162	2.46	support	TRIAZOLAM	FLUCONAZOLE	2.46	2.46	high	http://www.ncbi.nlm.nih.gov/pubmed/8730978	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 4 days pretreatment with oral fluconazole 100mg; on day 4 a single oral dose of .25mg triazolam

population: 12
male: 2
female: 10 (8 used oral contraceptives)

ages: 19-31 

AUC_i/AUC (0 to infinity): 30 / 12.2 = 2.46"	0.00025	0.1	12
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/138	lansoprazole_increases_auc_lansoprazole	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00448	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00448	lansoprazole increases the AUC of lansoprazole 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/lansoprazole_increases_auc_lansoprazole.html	DIKB	"08/23/2010 13:06:43
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/174	1.71	support	LANSOPRAZOLE	LANSOPRAZOLE	1.71	1.71	medium	http://www.ncbi.nlm.nih.gov/pubmed/16778714	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"NOTE: The AUC_i/AUC is from the heterozygous EMs and calculated from Table 1.

route of administration: oral

study duration: 6 days

population: 18 healthy volunteers (9 male, 9 female), all Japanese

tested for known CYP450 polymorphisms?
Yes -- CYP2C19 genotypes - 6 homozygous EMs, 6 heterozygous EMs, 6 homozygous PMs

ages: mean 25.1 years (+/- 3.8)

description:
Eighteen healthy Japanese volunteers (9 men and 9 women) who were H. pylori-negative were enrolled in this study. Their mean age was 25.1 +/- 3.8 years and mean body weight was 56.6 +/- 13.3 kg. Most subjects in this study had participated in our previous studies. The mutated alleles for CYP2C19, CYP2C19*3(*3), and CYP2C19*2(*2) had been identified using polymerase chain reaction-restriction fragment length polymorphism methods of De Morais et al, before this study. The CYP2C19 genotype analyses revealed 5 different patterns as follows: *1/*1 in 6, *1/*2 in 3, *1/*3 in 3, *2/*2 in 5, and *2/*3 in 1. These were divided into 3 groups, homozygous EMs (*1/*1, n=6), heterozygous EMs (*1/*2 and *1/*3, n=6), and PMs (*2/*2 and *2/*3, n=6).
METHODS: A randomized double-blind placebo-controlled crossover study design in 3 phases was conducted at intervals of 2 weeks. Clarithromycin (400 mg) as a capsule containing the equivalent of 2 tablets, fluvoxamine (25 mg) as a capsule containing the equivalent of a tablet, or matched placebo was given orally twice a
day (9 AM, 9 PM) for 6 days. Six volunteers within each group were allocated to each of the 3 different drug sequences: placebo-clarithromycin-fluvoxamine, fluvoxamine-placebo-clarithromycin, or clarithromycin-fluvoxamine-placebo. On day 6, they took a single oral 60-mg dose of lansoprazole with 400 mg dose of clarithromycin, 25mg dose of fluvoxamine, or placebo after overnight fasting (9 AM). No other medications were taken during the study periods. No meal was allowed until 4 hours after the dosing (1 PM). The use of alcohol, tea, coffee, and cola was forbidden during the test days.
RESULTS: Clarithromycin treatment significantly increased Cmax and AUC_0-24 of lansoprazole in heterozygous EMs (P&lt;0.05) and in PMs (P&lt;0.01), and prolonged elimination half-life by 1.6-fold (P&lt;0.05) in PMs. Calculated from Table 1, the AUC_i/AUC were: 1.62 (homozygous EMs), 1.71 (heterozygous EMs [p&lt;0.05]), and 1.89 (PMs [p&lt;0.01])."	0.06	0.8	18
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/147	paroxetine_increases_auc_risperidone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00734	paroxetine increases the AUC of risperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_risperidone.html	DIKB	"06/16/2009 16:47:59
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/183	4	support	RISPERIDONE	PAROXETINE	4.0	4	high	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/08320ea3-8f93-6f04-5d1c-f69af3eb5a81	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
&quot;Concomitant use of paroxetine with risperidone, a CYP2D6 substrate has also been evaluated. In 1 study, daily dosing of paroxetine 20 mg in patients stabilized on risperidone (4 to 8 mg/day) increased mean plasma concentrations of risperidone approximately 4-fold, decreased 9-hydroxyrisperidone concentrations approximately 10%, and increased concentrations of the active moiety (the sum of risperidone plus 9-hydroxyrisperidone) approximately 1.4-fold.&quot;"	0.008	0.02	
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/176	itraconazole_increases_auc_beta-hydroxy-lovastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167		itraconazole increases the AUC of beta-hydroxy-lovastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_beta-hydroxy-lovastatin.html	DIKB	"10/29/2007 12:17:24
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/218	8.559	support	BETA-HYDROXY-LOVASTATIN	ITRACONAZOLE	8.559	8.559	high	http://www.ncbi.nlm.nih.gov/pubmed/9690949	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 4 dys pre-treatment with 100mg oral itraconazole or placebo; on day 4 a single 40mg dose of oral lovastatin was given

population: 10 
male: 8
female: 2

ages: 19-24

AUC_i/AUC (total): 291/34 = 8.559

"	0.04	0.1	10
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/206	diltiazem_increases_auc_beta-hydroxy-lovastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00343		diltiazem increases the AUC of beta-hydroxy-lovastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/diltiazem_increases_auc_beta-hydroxy-lovastatin.html	DIKB	"10/15/2007 11:00:05
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/258	3.57	support	BETA-HYDROXY-LOVASTATIN	DILTIAZEM	3.57	3.57	high	http://www.ncbi.nlm.nih.gov/pubmed/9797793	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 14 days pretreatment with diltiazem 

population: male: 5 female: 5 

ages: 27-38 

NOTE: investigators measured the &quot;open acid form&quot; of lovastatin which we take to be equivalent to the  lovastatin lactone's immediate child metabolite, beta-hydroxy-lovastatin

Quote:
This was a balanced, randomized, open-label, 4-way crossover study in 10 healthy volunteers, with a 2-week washout period between the phases. Study arms were (1) administration of a single dose of 20 mg lovastatin, (2) administration of a single dose of 20 mg pravastatin, (3) administration of a single dose of lovastatin after administration of 120 mg diltiazem twice a day for 2 weeks, and (4) administration of a single dose of pravastatin after administration of 120 mg diltiazem twice a day for 2 weeks. RESULTS: Diltiazem significantly (P &lt; .05) increased the oral area under the serum concentration-time curve (AUC) of lovastatin from 3607 +/- 1525 ng/ml/min (mean +/- SD) to 12886 +/- 6558 ng/ml/min and maximum serum concentration (Cmax) from 6 +/- 2 to 26 +/- 9 ng/ml but did not influence the elimination half-life. Diltiazem did not affect the oral AUC, Cmax, or half-life of pravastatin."	0.12	0.02	10
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/212	ketoconazole_increases_auc_O-desmethylvenlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026		ketoconazole increases the AUC of O-desmethylvenlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_O-desmethylvenlafaxine.html	DIKB	"06/09/2009 19:55:20
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/265	1.23	support	O-DESMETHYLVENLAFAXINE	KETOCONAZOLE	1.23	1.23	medium	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
 Route of administration: oral

study duration: not mentioned

population: 14 CYP2D6 extensive metabolizers (adults inferred)

ages: mean(std dev): not mentioned

Quote:
Ketoconazole: A pharmacokinetic study with ketoconazole 100 mg b.i.d. with a single dose of venlafaxine 50 mg in extensive metabolizers (EM; n = 14) and 25 mg in poor metabolizers (PM; n = 6) of CYP2D6 resulted in higher plasma concentrations of both venlafaxine and O&amp;#8209;desvenlafaxine (ODV) in most subjects following administration of ketoconazole. Venlafaxine Cmax increased by 26% in EM subjects and 48% in PM subjects. Cmax values for ODV increased by 14% and 29% in EM and PM subjects, respectively.

Venlafaxine AUC increased by 21% in EM subjects and 70% in PM subjects (range in PMs ï¿½ 2% to 206%), and AUC values for ODV increased by 23% and 141% in EM and PM subjects (range in PMS ï¿½ 38% to 105%) subjects, respectively. Combined AUCs of venlafaxine and ODV increased on average by approximately 23% in EMS and 53% in PMs (range in PMs ï¿½ 4 to 134%)."	0.05	0.1	14
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/240	clarithromycin_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	clarithromycin increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_midazolam.html	DIKB	"10/30/2007 07:09:46
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/294	8.45	support	MIDAZOLAM	CLARITHROMYCIN	8.45	8.45	high	http://www.ncbi.nlm.nih.gov/pubmed/16432272	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
Route of administration: oral

study duration: This study looked at the interaction between 3 herbal suplements and midazolam. For inhibition/induction controls, they included two rounds in their study where they looked at the interaction of clarithromycin or rifampin and midazolam. Between every round of their study there were 30 days washout and participants were randomized to treatment order but not treatment. The evidence from the clarithromycin round is used here. All 19 participants were given a single oral dose of 8mg midazolam; 24 hours later they started 500mg bid of clarithromycin for 7 days; on day 7 they were given 500mg bid of clarithromycin. 

population: 19
male: 10
female: 9

ages: mean (STD DEV)= 28 +/- 6

AUC_i/AUC (0 - inf): 752 / 89.6 = 8.45"	0.008	0.5	19
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/240	clarithromycin_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	clarithromycin increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_midazolam.html	DIKB	"10/30/2007 07:28:31
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/295	7	support	MIDAZOLAM	CLARITHROMYCIN	8.45	7	high	http://www.ncbi.nlm.nih.gov/pubmed/9728893	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
Route of administration: oral

study duration: This was a non-random, fixed order, study. Participants received a simultaneous dose of .05mg/kg of IV midazolam and 4mg of oral midazolam to collect baseline data. 24 hours later 500mg bid of oral clarithromycin was given to participants for 7 days. On the last day .05mg/kg of IV midazolam and 4mg of oral midazolam  was administered after the last dose of clarithromycine

population: 16 : 8 male, 8 female

ages: 30-38

AUC_i/AUC (radiolabeled oral): 336/48 = 7
"	0.004	0.5	16
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/252	itraconazole_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	itraconazole increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_midazolam.html	DIKB	"06/05/2007 14:37:35
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/308	10.8	support	MIDAZOLAM	ITRACONAZOLE	10.8	10.8	high	http://www.ncbi.nlm.nih.gov/pubmed/8181191	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"Route of administration: oral

study duration: four days pre-treatment with itraconazole

population: male: 2 female: 7

ages: 19-26

NOTE: AUC data taken from table 1 AUC_i/AUC:42/3.9

Interaction between ketoconazole, itraconazole, and midazolam was investigated in a double-blind, randomized crossover study of three phases at intervals of 4 weeks. Nine volunteers were given either 400 mg ketoconazole, 200 mg itraconazole, or matched placebo orally once daily for 4 days. On day 4, the subjects ingested 7.5 mg midazolam. Plasma samples were collected and psychomotor performance was measured. Both ketoconazole and itraconazole increased the area under the midazolam concentration-time curve from 10 to 15 times (p < 0.001) and mean peak concentrations three to four times (p < 0.001) compared with the placebo phase."	0.0075	0.2	9
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/295	itraconazole_increases_auc_lovastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00227	itraconazole increases the AUC of lovastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_lovastatin.html	DIKB	"10/29/2007 12:20:41
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/357	14.8	support	LOVASTATIN	ITRACONAZOLE	14.8	14.8	high	http://www.ncbi.nlm.nih.gov/pubmed/9690949	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"

Route of administration: oral

study duration: 4 dys pre-treatment with 100mg oral itraconazole or placebo; on day 4 a single 40mg dose of oral lovastatin was given

population: 10 
male: 8
female: 2

ages: 19-24

AUC_i/AUC (total): 222 / 15 = 14.8
NOTE: placebo AUC could not be accurately measured but was known to be lower than 15ng/ml*h
"	0.04	0.1	10
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/303	fluoxetine_increases_auc_alprazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00472	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00404	fluoxetine increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_increases_auc_alprazolam.html	DIKB	"09/22/2010 15:33:48
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/367	1.318	support	ALPRAZOLAM	FLUOXETINE	1.318	1.318	medium	http://www.ncbi.nlm.nih.gov/pubmed/12920410	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
route of administration: oral

study duration: at least 27 days

population: 11 subjects

tested for known CYP450 polymorphisms?
NO

ages: none given

description:
SUBJECTS: 11 subjects received fluoxetine treatment (n = 4 placebo first, n = 7 alprazolam first).

METHODS: The study had a within-subject, double-blind, placebo-controlled, parallel design. Subjects attended 4 study sessions; the first 2 study sessions occurred in the absence of SSRI medications, while the final 2 sessions occurred after a minimum of 21 days of administration of SSRI medication (citalopram 20 mg or fluoxetine 20 mg). Study sessions took place at least 3 days apart. At each study session, subjects were randomly assigned to a single oral dose of alprazolam (1 mg) or placebo at 9:00 am in the morning (ie, 1 of each for the 2 sessions before SSRI administration and 1 of each for the final 2 sessions after SSRI administration). During the post-SSRI study sessions, daily SSRI dosing was continued, while blood samples were collected up to 48.0 hours (ie, SSRIs were administered at 24.0 and 48.0 hours after single-dose alprazolam administration). Trough citalopram, fluoxetine, and metabolite serum concentrations were determined on 5 occasions: on days 1 and 7 of SSRI administration, prior to alprazolam/placebo administration at study sessions 3 and 4, and 7 days after discontinuation of study medications. During the study sessions, a small standardized breakfast (bagel and apple juice) was provided 1 hour postalprazolam administration, and a sandwich and apple juice was provided 4 hours postalprazolam administration. From 8 hours postalprazolam administration, food intake was not regulated. Subjects were instructed not to consume grapefruit juice during the study due to the potential for inhibition of the CYP3A4 enzyme.

RESULTS: Coadministration with fluoxetine significantly increased alprazolam AUC for all time intervals: 0-3 hours (P &lt; 0.05), 0-8 hours (P &lt; 0.005), 0-48 hours (P &lt; 0.001), and 0-inf ( P &lt; 0.001) (Table 2 and Fig. 1). The AUC 0-inf increased by 31.8% postfluoxetine. 
"	0.001	0.02	11
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/314	venlafaxine_increases_auc_risperidone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00734	venlafaxine increases the AUC of risperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_increases_auc_risperidone.html	DIKB	"09/16/2010 15:08:01
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/381	1.32	support	RISPERIDONE	VENLAFAXINE	1.32	1.32	medium	http://www.ncbi.nlm.nih.gov/pubmed/10073330	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
NOTE: The precip_dose is the dose from days 8-14

route of administration: oral

study duration: 15 days

population:24 healthy volunteers (18 male, 6 female)

tested for known CYP450 polymorphisms?
NO

ages: 19-45

description:
SUBJECTS: Thirty healthy male (22) and female (8) volunteers participated in the study. Informed consent was obtained for all subjects. Mean (range) age, weight, and height for the subjects were 29.6 years (19-45 years), 78.3 kg (46-102 kg), and 179 cm (158-198 cm), respectively.

Twenty-eight of the 30 enrolled subjects completed the study. Two male subjects withdrew their consent, one on Day 8 during a morning clinic visit and the other on Day 12 before the morning dose of venlafaxine. Pharmacokinetic and pharmacodynamic data were evaluated for only 24 subjects. Four subjects were excluded from the analyses because of protocol violations. Two male subjects did not collect complete 96-hour urine samples, and 2 female subjects consumed
xanthene-containing foods or beverages during the study.

METHODS: This was an open-label drug interaction study to evaluate the effects of steady-state venlafaxine on the pharmacokinetic disposition of single oral doses of
risperidone. Single 1 mg doses of risperidone (1 mg Risperdal® tablet, Janssen Pharmaceutica, Titusville, NJ) were administered on Days 1 and 11 with 180 mL of room-temperature water at approximately 10 a.m. following an overnight fast. Multiple doses of venlafaxine (37.5 mg and 75 mg Effexor® tablets, Wyeth-Ayerst Laboratories, Radnor, PA) were administered as follows: 37.5 mg bid from Days 5 through 7 and then 75 mg twice daily from Days 8 through 14. Venlafaxine doses were administered with approximately 240 mL of room- temperature water at 8 a.m. and 8 p.m. with food
(except during the designated fasting period on Day
11). Single-dose pharmacokinetic profiles of risperidone and 9-hydroxyrisperidone and the total active moiety were evaluated on Days 1 through 5 (risperidone alone) and on Days 11 through 15 (risperidone plus venlafaxine).

RESULTS: Risperidone mean oral clearance decreased by 38% (885 +/- 707 mL/min vs. 550 +/- 406 mL/min), and volume of distribution decreased by 17% (215 +/- 91 L vs. 178 +/- 66 L), resulting in a 32% increase in mean AUC_(0–inf) (35.3 +/- 32.1 ng x h/mL vs. 46.7 +/- 31.1 ng x h/mL) and a 29% increase in mean C_max (5.33 +/- 2.15 ng/mL vs. 6.89 +/- 2.96 ng/mL) with venlafaxine coadministration. Both risperidone AUC_(0–inf) and C_max failed to meet bioequivalence criteria (90% CI = 134%-167% and 117%-143%, respectively)."	0.001	0.15	24
