asrt	claim	evidence	mp_evidence	researchStatementLabel	assertType	objectURI	preciptURI	label	homepage	source	dateAnnotated	whoAnnotated	evidenceVal	evidenceRole	object	precip	numericVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/110	ddi-spl-annotation-claim-8	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/139	ddi-spl-annotation-data-9	nefazodone_increases_auc_alprazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_2611	http://purl.obolibrary.org/obo/CHEBI_7494	nefazodone increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_alprazolam.html	DIKB	"11/13/2007 08:58:59
"	boycer	1.47	support	ALPRAZOLAM	NEFAZODONE	2.0	high	http://www.ncbi.nlm.nih.gov/pubmed/14709940	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
Route of administration: oral

study duration: open label cross-over study involving three other antidepressants with at least a 7 day washout period between study arms. In the nefazodone arm, participants received 200mg bid for 3 days then 400mg bid for 5 days.  Participants received 2mg of alprazolam on day 1 and the last day of nefazodone treatment.

population: 16 male
ages: 24-40

AUC_i/AUC (0-inf): 1.47 

"	0.002	0.4	16
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/129	ddi-spl-annotation-claim-9	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/162	ddi-spl-annotation-data-10	fluconazole_increases_auc_triazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_9674	http://purl.obolibrary.org/obo/CHEBI_46081	fluconazole increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_increases_auc_triazolam.html	DIKB	"10/30/2007 06:43:43
"	boycer	2.46	support	TRIAZOLAM	FLUCONAZOLE	2.46	high	http://www.ncbi.nlm.nih.gov/pubmed/8730978	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 4 days pretreatment with oral fluconazole 100mg; on day 4 a single oral dose of .25mg triazolam

population: 12
male: 2
female: 10 (8 used oral contraceptives)

ages: 19-31 

AUC_i/AUC (0 to infinity): 30 / 12.2 = 2.46"	0.00025	0.1	12
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/147	ddi-spl-annotation-claim-10	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/183	ddi-spl-annotation-statement-3	paroxetine_increases_auc_risperidone	increases_auc	http://purl.obolibrary.org/obo/CHEBI_8871	http://purl.obolibrary.org/obo/CHEBI_7936	paroxetine increases the AUC of risperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_risperidone.html	DIKB	"06/16/2009 16:47:59
"	boycer	4	support	RISPERIDONE	PAROXETINE	4.0	high	http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=08320ea3-8f93-6f04-5d1c-f69af3eb5a81	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
&quot;Concomitant use of paroxetine with risperidone, a CYP2D6 substrate has also been evaluated. In 1 study, daily dosing of paroxetine 20 mg in patients stabilized on risperidone (4 to 8 mg/day) increased mean plasma concentrations of risperidone approximately 4-fold, decreased 9-hydroxyrisperidone concentrations approximately 10%, and increased concentrations of the active moiety (the sum of risperidone plus 9-hydroxyrisperidone) approximately 1.4-fold.&quot;"	0.008	0.02	
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/240	ddi-spl-annotation-claim-11	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/294	ddi-spl-annotation-data-11	clarithromycin_increases_auc_midazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_6931	http://purl.obolibrary.org/obo/CHEBI_3732	clarithromycin increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_midazolam.html	DIKB	"10/30/2007 07:09:46
"	boycer	8.45	support	MIDAZOLAM	CLARITHROMYCIN	8.45	high	http://www.ncbi.nlm.nih.gov/pubmed/16432272	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
Route of administration: oral

study duration: This study looked at the interaction between 3 herbal suplements and midazolam. For inhibition/induction controls, they included two rounds in their study where they looked at the interaction of clarithromycin or rifampin and midazolam. Between every round of their study there were 30 days washout and participants were randomized to treatment order but not treatment. The evidence from the clarithromycin round is used here. All 19 participants were given a single oral dose of 8mg midazolam; 24 hours later they started 500mg bid of clarithromycin for 7 days; on day 7 they were given 500mg bid of clarithromycin. 

population: 19
male: 10
female: 9

ages: mean (STD DEV)= 28 +/- 6

AUC_i/AUC (0 - inf): 752 / 89.6 = 8.45"	0.008	0.5	19
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/240	ddi-spl-annotation-claim-11	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/295	ddi-spl-annotation-data-12	clarithromycin_increases_auc_midazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_6931	http://purl.obolibrary.org/obo/CHEBI_3732	clarithromycin increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_midazolam.html	DIKB	"10/30/2007 07:28:31
"	boycer	7	support	MIDAZOLAM	CLARITHROMYCIN	8.45	high	http://www.ncbi.nlm.nih.gov/pubmed/9728893	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
Route of administration: oral

study duration: This was a non-random, fixed order, study. Participants received a simultaneous dose of .05mg/kg of IV midazolam and 4mg of oral midazolam to collect baseline data. 24 hours later 500mg bid of oral clarithromycin was given to participants for 7 days. On the last day .05mg/kg of IV midazolam and 4mg of oral midazolam  was administered after the last dose of clarithromycine

population: 16 : 8 male, 8 female

ages: 30-38

AUC_i/AUC (radiolabeled oral): 336/48 = 7
"	0.004	0.5	16
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/252	ddi-spl-annotation-claim-12	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/308	ddi-spl-annotation-data-13	itraconazole_increases_auc_midazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_6931	http://purl.obolibrary.org/obo/CHEBI_6076	itraconazole increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_midazolam.html	DIKB	"06/05/2007 14:37:35
"	boycer	10.8	support	MIDAZOLAM	ITRACONAZOLE	10.8	high	http://www.ncbi.nlm.nih.gov/pubmed/8181191	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"Route of administration: oral

study duration: four days pre-treatment with itraconazole

population: male: 2 female: 7

ages: 19-26

NOTE: AUC data taken from table 1 AUC_i/AUC:42/3.9

Interaction between ketoconazole, itraconazole, and midazolam was investigated in a double-blind, randomized crossover study of three phases at intervals of 4 weeks. Nine volunteers were given either 400 mg ketoconazole, 200 mg itraconazole, or matched placebo orally once daily for 4 days. On day 4, the subjects ingested 7.5 mg midazolam. Plasma samples were collected and psychomotor performance was measured. Both ketoconazole and itraconazole increased the area under the midazolam concentration-time curve from 10 to 15 times (p < 0.001) and mean peak concentrations three to four times (p < 0.001) compared with the placebo phase."	0.0075	0.2	9
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/295	ddi-spl-annotation-claim-13	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/357	ddi-spl-annotation-data-14	itraconazole_increases_auc_lovastatin	increases_auc	http://purl.obolibrary.org/obo/CHEBI_40303	http://purl.obolibrary.org/obo/CHEBI_6076	itraconazole increases the AUC of lovastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_lovastatin.html	DIKB	"10/29/2007 12:20:41
"	boycer	14.8	support	LOVASTATIN	ITRACONAZOLE	14.8	high	http://www.ncbi.nlm.nih.gov/pubmed/9690949	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"

Route of administration: oral

study duration: 4 dys pre-treatment with 100mg oral itraconazole or placebo; on day 4 a single 40mg dose of oral lovastatin was given

population: 10 
male: 8
female: 2

ages: 19-24

AUC_i/AUC (total): 222 / 15 = 14.8
NOTE: placebo AUC could not be accurately measured but was known to be lower than 15ng/ml*h
"	0.04	0.1	10
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/303	ddi-spl-annotation-claim-14	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/367	ddi-spl-annotation-data-15	fluoxetine_increases_auc_alprazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_2611	http://purl.obolibrary.org/obo/CHEBI_5118	fluoxetine increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_increases_auc_alprazolam.html	DIKB	"09/22/2010 15:33:48
"	boycer	1.318	support	ALPRAZOLAM	FLUOXETINE	1.318	medium	http://www.ncbi.nlm.nih.gov/pubmed/12920410	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
route of administration: oral

study duration: at least 27 days

population: 11 subjects

tested for known CYP450 polymorphisms?
NO

ages: none given

description:
SUBJECTS: 11 subjects received fluoxetine treatment (n = 4 placebo first, n = 7 alprazolam first).

METHODS: The study had a within-subject, double-blind, placebo-controlled, parallel design. Subjects attended 4 study sessions; the first 2 study sessions occurred in the absence of SSRI medications, while the final 2 sessions occurred after a minimum of 21 days of administration of SSRI medication (citalopram 20 mg or fluoxetine 20 mg). Study sessions took place at least 3 days apart. At each study session, subjects were randomly assigned to a single oral dose of alprazolam (1 mg) or placebo at 9:00 am in the morning (ie, 1 of each for the 2 sessions before SSRI administration and 1 of each for the final 2 sessions after SSRI administration). During the post-SSRI study sessions, daily SSRI dosing was continued, while blood samples were collected up to 48.0 hours (ie, SSRIs were administered at 24.0 and 48.0 hours after single-dose alprazolam administration). Trough citalopram, fluoxetine, and metabolite serum concentrations were determined on 5 occasions: on days 1 and 7 of SSRI administration, prior to alprazolam/placebo administration at study sessions 3 and 4, and 7 days after discontinuation of study medications. During the study sessions, a small standardized breakfast (bagel and apple juice) was provided 1 hour postalprazolam administration, and a sandwich and apple juice was provided 4 hours postalprazolam administration. From 8 hours postalprazolam administration, food intake was not regulated. Subjects were instructed not to consume grapefruit juice during the study due to the potential for inhibition of the CYP3A4 enzyme.

RESULTS: Coadministration with fluoxetine significantly increased alprazolam AUC for all time intervals: 0-3 hours (P &lt; 0.05), 0-8 hours (P &lt; 0.005), 0-48 hours (P &lt; 0.001), and 0-inf ( P &lt; 0.001) (Table 2 and Fig. 1). The AUC 0-inf increased by 31.8% postfluoxetine. 
"	0.001	0.02	11
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/314	ddi-spl-annotation-claim-15	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/381	ddi-spl-annotation-data-16	venlafaxine_increases_auc_risperidone	increases_auc	http://purl.obolibrary.org/obo/CHEBI_8871	http://purl.obolibrary.org/obo/CHEBI_9943	venlafaxine increases the AUC of risperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_increases_auc_risperidone.html	DIKB	"09/16/2010 15:08:01
"	boycer	1.32	support	RISPERIDONE	VENLAFAXINE	1.32	medium	http://www.ncbi.nlm.nih.gov/pubmed/10073330	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
NOTE: The precip_dose is the dose from days 8-14

route of administration: oral

study duration: 15 days

population:24 healthy volunteers (18 male, 6 female)

tested for known CYP450 polymorphisms?
NO

ages: 19-45

description:
SUBJECTS: Thirty healthy male (22) and female (8) volunteers participated in the study. Informed consent was obtained for all subjects. Mean (range) age, weight, and height for the subjects were 29.6 years (19-45 years), 78.3 kg (46-102 kg), and 179 cm (158-198 cm), respectively.

Twenty-eight of the 30 enrolled subjects completed the study. Two male subjects withdrew their consent, one on Day 8 during a morning clinic visit and the other on Day 12 before the morning dose of venlafaxine. Pharmacokinetic and pharmacodynamic data were evaluated for only 24 subjects. Four subjects were excluded from the analyses because of protocol violations. Two male subjects did not collect complete 96-hour urine samples, and 2 female subjects consumed
xanthene-containing foods or beverages during the study.

METHODS: This was an open-label drug interaction study to evaluate the effects of steady-state venlafaxine on the pharmacokinetic disposition of single oral doses of
risperidone. Single 1 mg doses of risperidone (1 mg Risperdal® tablet, Janssen Pharmaceutica, Titusville, NJ) were administered on Days 1 and 11 with 180 mL of room-temperature water at approximately 10 a.m. following an overnight fast. Multiple doses of venlafaxine (37.5 mg and 75 mg Effexor® tablets, Wyeth-Ayerst Laboratories, Radnor, PA) were administered as follows: 37.5 mg bid from Days 5 through 7 and then 75 mg twice daily from Days 8 through 14. Venlafaxine doses were administered with approximately 240 mL of room- temperature water at 8 a.m. and 8 p.m. with food
(except during the designated fasting period on Day
11). Single-dose pharmacokinetic profiles of risperidone and 9-hydroxyrisperidone and the total active moiety were evaluated on Days 1 through 5 (risperidone alone) and on Days 11 through 15 (risperidone plus venlafaxine).

RESULTS: Risperidone mean oral clearance decreased by 38% (885 +/- 707 mL/min vs. 550 +/- 406 mL/min), and volume of distribution decreased by 17% (215 +/- 91 L vs. 178 +/- 66 L), resulting in a 32% increase in mean AUC_(0–inf) (35.3 +/- 32.1 ng x h/mL vs. 46.7 +/- 31.1 ng x h/mL) and a 29% increase in mean C_max (5.33 +/- 2.15 ng/mL vs. 6.89 +/- 2.96 ng/mL) with venlafaxine coadministration. Both risperidone AUC_(0–inf) and C_max failed to meet bioequivalence criteria (90% CI = 134%-167% and 117%-143%, respectively)."	0.001	0.15	24
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/344	ddi-spl-annotation-claim-16	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/411	ddi-spl-annotation-data-17	itraconazole_increases_auc_atorvastatin	increases_auc	http://purl.obolibrary.org/obo/CHEBI_2910	http://purl.obolibrary.org/obo/CHEBI_6076	itraconazole increases the AUC of atorvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_atorvastatin.html	DIKB	"09/24/2007 10:14:08
"	boycer	2.5	support	ATORVASTATIN	ITRACONAZOLE	2.5	high	http://www.ncbi.nlm.nih.gov/pubmed/11061579	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"Route of administration: oral

study duration: 13 days

population: 18 participants; 5 male, 5 female

ages:18-45

dose: 20mg of atorvastatin on day one, three days no drug, days 6-10 participants were given 200mg itraconazole 1xday for 5 days, on day 10 a portion of the participants were given a single dose of 20 mg atorvastatin. PK parameters were measured followed for another three days

(mean AUC_i)/(mean AUC) = 246.7/98.7 (AUC is 0-infinity)


description: 
n this single-site, randomized, three-way crossover, open-labeled study, healthy subjects (n = 18) received single doses of cerivastatin 0.8 mg, atorvastatin 20 mg, or pravastatin 40 mg without and with itraconazole 200 mg. Pharmacokinetic parameters [AUC(0-infinity), AUC(0-tn), peak concentration (Cmax), time to reach Cmax (tmax), and half-life (t1/2)] were determined for parent statins and major metabolites. RESULTS: Concomitant cerivastatin/itraconazole treatment produced small elevations in the cerivastatin AUC(0-infinity), Cmax, and t1/2 (27%, 25%, and 19%, respectively; P &lt; .05 versus cerivastatin alone). Itraconazole coadministration produced similar changes in pravastatin pharmacokinetics [AUC elevated 51% (P &lt; .05 versus pravastatin alone), 24% (Cmax), and 23% (t1/2), respectively]. However, itraconazole dramatically increased atorvastatin AUC (150%), Cmax (38%), and t1/2 (30%) (P &lt; .05)."	0.02	0.2	18
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/353	ddi-spl-annotation-claim-17	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/423	ddi-spl-annotation-statement-4	cimetidine_increases_auc_citalopram	increases_auc	http://purl.obolibrary.org/obo/CHEBI_3723	http://purl.obolibrary.org/obo/CHEBI_3699	cimetidine increases the AUC of citalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_citalopram.html	DIKB	"02/09/2012 10:26:38
"	boycer	1.43	support	CITALOPRAM	CIMETIDINE	1.43	medium	http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4259d9b1-de34-43a4-85a8-41dd214e9177 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Cimetidine - In subjects who had received 21 days of 40 mg/day Celexa, combined administration of 400 mg/day cimetidine for 8 days resulted in an increase in citalopram AUC and Cmax of 43% and 39%, respectively.	0.04	0.4	
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/354	ddi-spl-annotation-claim-18	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/424	ddi-spl-annotation-statement-5	nefazodone_increases_auc_triazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_9674	http://purl.obolibrary.org/obo/CHEBI_7494	nefazodone increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_triazolam.html	DIKB	"10/16/2007 11:03:11
"	boycer	4	support	TRIAZOLAM	NEFAZODONE	4.0	high	http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=51ff7db5-aaf9-4c3c-86e6-958ebf16b60f	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	&quot;When a single oral 0.25 mg dose of triazolam was coadministered with nefazodone (200 mg BID) at steady state, triazolam half-life and AUC increased 4-fold and peak concentrations increased 1.7-fold. Nefazodone plasma concentrations were unaffected by triazolam. Coadministration of nefazodone potentiated the effects of triazolam on psychomotor performance tests. &quot;	0.00025	0.2	
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/354	ddi-spl-annotation-claim-18	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/425	ddi-spl-annotation-data-18	nefazodone_increases_auc_triazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_9674	http://purl.obolibrary.org/obo/CHEBI_7494	nefazodone increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_increases_auc_triazolam.html	DIKB	"10/29/2007 11:25:10
"	boycer	3.899	support	TRIAZOLAM	NEFAZODONE	4.0	high	http://www.ncbi.nlm.nih.gov/pubmed/8830062	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 2 days treatment w/ triazolam (TRZ) alone (.25mg 1xday) followed by 7 days treatment with nevazodone alone (200mg, bid); followed by two days dosing with nevazodone + TRZ

population: 12 male

ages:23-38

&quot;
Mean triazolam peak concentration values increased (p = 0.003) from 2.33 to 3.88 ng/ml when triazolam was administered alone and in combination with nefazodone, respectively. Corresponding mean triazolam area under the curve values increased (p &lt; 0.001) from 8.14 to 31.74 ng.h/ml.&quot;
"	0.00025	0.2	12
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/409	ddi-spl-annotation-claim-19	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/490	ddi-spl-annotation-data-19	cimetidine_increases_auc_escitalopram	increases_auc	http://purl.obolibrary.org/obo/CHEBI_36791	http://purl.obolibrary.org/obo/CHEBI_3699	cimetidine increases the AUC of escitalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_escitalopram.html	DIKB	"09/15/2010 13:20:38
"	boycer	1.72	support	ESCITALOPRAM	CIMETIDINE	1.72	medium	http://www.ncbi.nlm.nih.gov/pubmed/16120067	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"route of admininistration: oral

study duration: 5 days

population: 16 healthy subjects (12 male, 4 female) from the UK; 14 Caucasian, 2 of African ancestry

tested for known CYP450 polymorphisms?
Yes -- CYP2D6 and CYP2C19 genotyping -- 1 CYP2D6 poor metabolizer

ages: 18-45

description:
SUBJECTS: 16 healthy subjects (18-45 years; 12 male and four female (14 Caucasian and two black subjects) in the cimetidine study were recruited in the UK. CYP2D6 and CYP2C19 [genotyping] were determined according to standard methods. The results were only used to aid interpretation of the pharmacokinetic results.
STUDY DESIGN: Sixteen subjects were administered cimetidine (400 mg twice daily) or placebo for 5 days. On the morning of day 4, a single dose of 20 mg escitalopram was administered. The wash-out period was 3 weeks between the treatments.
RESULTS: Cimetidine (400 mg twice daily) caused a significant increase of 72% in the AUC(0-inf) for escitalopram given as a single oral dose.
A single CYP2D6 poor metabolizer was identified in each of the two studies. However, the results from these subjects were within the ranges of those from the other subjects."	0.02	0.8	16
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/425	ddi-spl-annotation-claim-20	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/509	ddi-spl-annotation-data-20	cimetidine_increases_auc_theophylline	increases_auc	http://purl.obolibrary.org/obo/CHEBI_28177	http://purl.obolibrary.org/obo/CHEBI_3699	cimetidine increases the AUC of theophylline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_theophylline.html	DIKB	"09/16/2010 13:53:17
"	boycer	1.458	support	THEOPHYLLINE	CIMETIDINE	1.458	medium	http://www.ncbi.nlm.nih.gov/pubmed/9855322	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_Par_Grps	"
NOTE: The object dose is the dose of aminophylline and is equivalent to 0.2765 g of anhydrous theophylline. The AUC_i/AUC is from table 2.

route of administration: iv (object), oral (precip)

study duration: 9 days

population: 7 healthy subjects (all male); 5 smokers, 2 nonsmokers

tested for known CYP450 polymorphisms?
NO

ages: 25-44

description:
SUBJECTS: 7 subjects in group 2 (5 smokers, 2 nonsmokers) age ranged from 25-44 (mean 34 +/- 8.3yrs.) and weight from 69.9-81.2 kg (mean 74.0 +/- 4.2 kg). Eighty-four percent of subjects were smokers. Sixty-three percent were Caucasian and 37% were African-American.

METHODS: A two-way, randomized, crossover study was performed to assess the pharmacokinetics of theophylline administered with placebo or after administration of 9 days of dosing with either olanzapine or cimetidine. Subjects were divided into two groups. Group 1 received theophylline after olanzapine or placebo and group 2 received theophylline after cimetidine or placebo. Cimetidine (Tagamet) 400 mg orally 3 times/day was administered approximately every 8 hours for 9 days (27 total doses). Placebo was administered in the same manner as cimetidine or olanzapine, corresponding to study group. Aminophylline was admininstered as a single intravenous dose of 350 mg over 30 minutes on the last day of each treatment period, 1 hour after the morning dose of olanzapine, cimetidine or placebo. This dose is equivalent to 276.5 mg of anhydrous theophlline.

RESULTS: Administration of aminophylline with cimetidine resulted in a statistically significant increase in theophylline AUC and half-life."	0.35	1.2	7
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/434	ddi-spl-annotation-claim-21	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/521	ddi-spl-annotation-statement-6	fluconazole_increases_auc_midazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_6931	http://purl.obolibrary.org/obo/CHEBI_46081	fluconazole increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_increases_auc_midazolam.html	DIKB	"10/22/2007 12:38:50
"	boycer	2.59	support	MIDAZOLAM	FLUCONAZOLE	3.726	high	http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=cf26b007-df4f-4936-b2d3-183969761f69	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Route of administration: oral/iv

study duration: six days of fluconazole with 3 administrations of midazolam; once on day 1, day 3, and day 6.

population: 12

ages: ?

AUC_i/AUC: 2.59


Quote:
The effect of fluconazole on the pharmacokinetics and pharmacodynamics of midazolam was examined in a randomized, crossover study in 12 volunteers. In the study, subjects ingested placebo or 400 mg fluconazole on Day 1 followed by 200 mg daily from Day 2 to Day 6. In addition, a 7.5 mg dose of midazolam was orally ingested on the first day, 0.05 mg/kg was administered intravenously on the fourth day, and 7.5 mg orally on the sixth day. Fluconazole reduced the clearance of IV midazolam by 51%. On the first day of dosing, fluconazole increased the midazolam AUC and Cmax by 259% and 150%, respectively. On the sixth day of dosing, fluconazole increased the midazolam AUC and Cmax by 259% and 74%, respectively. The psychomotor effects of midazolam were significantly increased after oral administration of midazolam but not significantly affected following intravenous midazolam."	0.0075	0.2	12
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/434	ddi-spl-annotation-claim-21	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/522	ddi-spl-annotation-data-21	fluconazole_increases_auc_midazolam	increases_auc	http://purl.obolibrary.org/obo/CHEBI_6931	http://purl.obolibrary.org/obo/CHEBI_46081	fluconazole increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_increases_auc_midazolam.html	DIKB	"11/13/2007 08:06:22
"	boycer	3.55	support	MIDAZOLAM	FLUCONAZOLE	3.726	high	http://www.ncbi.nlm.nih.gov/pubmed/8623953	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: randomized cross-over design; participants given placebo or 400mg fluconazole on day 1 and 200mg days 2 to 6. A single dose of 7.5mg oral MDZ was given on day 1 and day 6 while .05mg/kg of IV MDZ was given on day 4. 

population: 12 healthy volunteers, 7 male, 5 female

ages: 19-25


Day 1 (AUC is 0-infinity) AUC_i/AUC = 3.513
Day 6 (AUC is 0-infinity) AUC_i/AUC = 3.6

"	0.0075	0.2	12
